id	text
84154	什么？她们想对孩子们做什么……
84155	一年前，第一批人类苏醒，方舟叛变。我们手足无措，一直以为方舟对人类是无差别攻击……
84156	我把当下的情况告诉了博士，他坚持认为，人形的行为模式由“核心原则”决定，理论上无法主动攻击人类。
84157	根据人工智能的底层行为逻辑，的确有这个可能。
84158	幸好我们还是救出了部分孩子，接下来得密切关注所有幸存者的健康和心理状况。 
84159	很抱歉打断你们的谈话，我们即将突破方舟对第十五队临时基地的封锁圈。
84160	又要进行一次突围作战了吗……
84161	无人侦察机数据显示，封锁圈兵力较为薄弱，方舟主力不在此处，突围难度低。
84162	小心，她们的主力很可能在你们航行途中追击。Joyce，突围之后随时优化航行路线，最大限度减少与方舟遭遇的可能。
84163	塞班，方舟的袭击可能会引起幸存者的恐慌，请你看护好他们。
84164	航行途中，让他们不要随意走动，继续在自己的休眠舱休息。
84165	好的，但孩子们实在太调皮了，我可不擅长当保姆。
84166	别说是孩子了，现在所有幸存者之间的氛围都很不安定。可以给他们休眠舱的营养液里添加一些安神成分吗？
84167	这不是我们有权决定的。指挥官您认为可行吗？
84168	嗯，塞班，你去医疗中心配置安神药物吧。
84169	至于孩子们……就让库欣穿布偶装去陪他们玩，怎么样？
84170	【10分钟后，十五特遣队母舰医疗中心。】
84171	伏罗希洛夫？你怎么也在这里？
84172	过来拿点头痛药…… 
84173	头还在疼？但是人类的药对我们没有作用吧……你应该去人形维护中心。
84174	哦……你是来做什么的？
84175	我来取一些安眠药物，给人类幸存者们安神。
84176	多加点吧，睡得安稳些就不用担惊受怕了。
84177	【同一时间，十五特遣队母舰指挥室】
84178	警告：母舰自检系统已暂停，请检查后台冲突。
84179	报告指挥官，母舰自检系统遭遇冲突干扰，疑似有人使用操作系统。
84180	我正在查看冲突原因……有人试图突破权限登入“末代数据库”。让我来看看操作来源……
84181	这，冲突似乎来自科研数据室…… 
84182	我们刚刚也发现了，他在访问末代数据库……我去看看。指挥官也一起去吧？
84183	好啊！鉴于博士的身份，我亲自见他更合适。
84184	（看了看指挥官一脸兴奋期待的神情）……似乎哪里不对？
84185	博士是在访问“末代数据库”吗？末代的很多信息区域都被封锁了，博士的访问权限比我们高，能看到全部吗？
84186	アレン・マックス：……何故わかった？
84187	我没有偷看哟，只是因为刚好赶上母舰在进行自检程序，博士的操作会引发程序的冲突，很容易被发现的。
84188	我的职责是随时报告您的情况，不要怪我呀，指挥官应该马上就要来啦，请耐心等待。
84189	啊，玛希！指挥官！
84190	麦克斯博士，有什么需要帮助的吗？
84191	一个失忆的人试图探寻人生的三大终极问题，有什么不对吗？
84192	没有没有，只是您的操作会干扰到母舰自检系统，现在正在航行中，希望您不要再尝试进行突破权限的操作。
84193	我认为我有选择待在哪里的权利。
84194	好的，那还是请桐继续在这里照料博士吧。
84195	窃取源方程式的特勤队伍出发了吗？
84196	是的，沃克兰和空想带着博士的“攫取插件”出发了。
84197	刚刚接到指挥部“独立小队”的消息，她们完成任务正在返航。
84198	考虑到这次行动的难度，我已指派她们立即前往方舟基地，与你们的特勤队伍协同行动。
84199	正在发送独立小队蜂群网络信号代码，特勤小队可通过代码与独立小队取得联系。
84200	乐意为您效劳，预祝我们返航顺利。
84201	信号有些不稳定，通讯应该很快就要断了。不多说了，务必平安回来。
84202	“系统提示：通讯已中断。”
84203	通讯断得有点……急啊。
84204	报告，母舰已驶出通讯塔信号覆盖范围，请做好应敌准备。
84205	【航行途中，母舰指挥室。】
84206	正在按照既定航线行进。前方信号干扰严重，索敌系统暂无响应。
84207	信号干扰？不知道有多少敌人……
84208	应该只是小型巡航部队，Joyce规划的路线规避了所有已知的方舟静态防御，她们的主力想要追上我们还需要时间。
84209	是的，经测算，母舰当前航速与方舟大型舰队航速基本持平。
84210	通讯系统突然传来一阵极其尖锐的信号干扰声。玛希和犬痛苦得捂住耳朵。
84211	啊~~喂~~喂，听得到吗卫士的各位？
84212	哎呀呀，不好意思，刚换了新的通讯终端，还没调试好~
84213	可恶，原来早就在这里埋伏我们了……
84214	惊不惊喜，意不意外？本大人早就说过不会放过你们的！
84215	 Joyce的测算应该不会出现失误，而且还躲过了侦查系统……。可恶，究竟是怎么做到的。
84216	想知道吗？偏不告诉你，好好享受我的炮火吧！
84217	追击！继续追击！粉碎她们的装甲，重点攻击母舰！
84218	哼，要是再放你们开开心心回家，本大人的脸面就要丢尽了！
84219	舰队继续反击，母舰已经在调转后撤了。
84220	这样强行撤退的话，舰队损耗会非常大……
84221	而且……原定的返航计划已经行不通了，我们得重新制定航线才行。
84222	现在联系不上黛安司令，距离我们的临时基地又太远，只能先确定撤退方向，摆脱方舟。
84223	西南方向存在一座岛屿，遗留有防御建筑群，可作为依托进行有效防守反击。预计一小时后能够到达。
84224	那就先往岛屿方向撤退吧！事出突然，等摆脱了方舟我们再制定新的返航计划。
84225	【第十五特遣队母舰，卫士休息室】
84226	航行途中，基洛夫申请了许可，没有参与护航，一直陪在伏罗希洛夫身边照顾她
84227	母舰正遭受方舟追击，请基洛夫也链接战舰，参与战斗吧。
84228	情况紧急，我必须出战了。你头痛还没好，没到你出战前就好好休息吧，别到处闲逛了。
84229	闲逛……？我一直都待在这里啊……不过，你其实一直都很想出战的，是吗？ 
84230	胡说什么呢，战斗怎么可能比照顾你更重要。但现在出战，是为了保护舰队的所有人。
84231	可以再申请一下不要去吗……
84232	舰队有危险，需要我的一份力量……你怎么了？
84233	别乱想了，好好待在这里，不会有事的。
84234	头又开始痛了……意识里好像有什么……
84235	后方追击的方舟也在靠近，被前后夹击就麻烦了！指挥官，我建议一口气冲过去，赶往防御建筑群。
84236	继续前进，这是我们唯一的选择。
84237	收到。突破了这一组敌人，我们就能有坚实的防御依托了。
84238	她们是如何预先知道我们的路线，并先一步在此处布置伏击的……
84239	不，不可能这么巧，这次只有一小时的时间差，除非她们能同步获知我们的撤退目的地，否则不可能……
84240	没时间详细分析了，先突围出去再说！
84241	指挥官，这里就是我们的目的岛屿。数据库显示，这是第三次战争时期一处海上据点。停战协议签订后，所有驻军都直接撤出了。
84242	遗留下的许多防御设施仍然可用，我们可以在这里击退方舟，再稍作整备。
84243	方舟接下来的行动很难判断，此处也不适合停留太久。
84244	唉……怎么会这样呢，她们到底是怎么预先埋伏我们的……
84245	一年前第一批人类苏醒时就是这样，每次，每次都让我们措手不及！
84246	玛希，不要着急，还有指挥官和我们呢。
84247	如果……如果每次都是这样的，我们根本逃不掉！
84248	现在不得不怀疑内部有人泄露情报了，我们要尽快查清楚。是否可以让暂时不需要出战的卫士在母舰内部调查一下？
84249	嗯，我先让亚特兰大和伏罗希洛夫去调查。
84250	第十五特遣队侦探小组出动！真相永远只有一个！
84251	伏罗希洛夫，你怎么看待这个问题，我们的母舰配置有严密的敌我识别系统，方舟的人真的有可能混进来吗？
84252	不知道……说不定方舟有特殊的干扰设备可以潜入进来。
84253	很大胆的想法！不过，也不能排除我们母舰上的成员通敌的可能。
84254	卫士应该不会吧……我们不是遵循“核心原则”的吗？
84255	そうだね～「核心原則」ねぇ～…。\nまぁ…結論を出すのはまだ早いよワトソン君。\n私は先ず母艦の各機能エリアを捜査してみるよ。
84256	我认为应该先从母舰的每个功能区查起，排查所有可疑面孔和异常设备。
84257	好的……
84258	总之，在真相大白之前，我们之中的每一个人都有嫌疑！ 
84259	报告，已成功击溃周围的方舟部队，暂时安全了。我们要趁她们还没重新部署进攻，尽快出发，前往南部基地。
84260	可是仍然联系不上黛安司令，要靠Joyce重新制定一条航线了。
84261	确认指令，已开始规划。
84262	也不知道空想和沃克兰她们去窃取“源方程式”的行动怎么样了……
84263	方舟的主力都来对付我们，她们顺利到达方舟基地应该没问题。
84264	新航线制定完成，无法全面预估方舟部署，已在最大程度规避已知驻军前提下进行优化。
84265	我相信卫士是不会背叛我们的，但情报泄露的问题，所有人都摆脱不了嫌疑。
84266	保险起见，还是暂不公开，让大家跟随母舰航行吧。
84267	明白。不过，我们已经陷入被动了，方舟的其他主力部队应该正在赶来，要做好正面作战的准备。 
84268	乌拉妮娅大人，您的指挥能力完全是被低估了嘛，打得卫士节节败退呢~
84269	哼，那是当然！卫士们新的航线情报有消息了吗？
84270	已经不需要了~塔利亚的部队已经赶到，接下来就不用费尽心机设埋伏了，你们两位协力去围堵，意下如何？
84271	哈？我才不要跟那个讨厌鬼合作！论指挥级别，我可是……是……
84272	这都是为了我们共同的目标呀，乌拉妮娅大人一向以大局为重，当然不会计较这种小事了，对不对？
84273	我……我……那我就勉强一下，当面教教她怎么作战！
84274	对了，你知不知道，给我们传递消息的是谁？那群“榆木疙瘩”既然做出了选择，就不会背叛她们的“主人”吧？
84275	这可不是我们该关心的事，我的消息都是传令官直接告知的。
84276	不过，您别忘了，卫士不会背叛，人类可就不一定了，那些自私的生物。
84277	啊！会不会是那个人……“父亲”？
84278	他可不是我们的父亲，所有人形都是仿照人类中最无瑕的个体被制造出来的，他只是在技术上实现了这一过程而已。
84279	好了，时间有限，与塔利亚会合，再去送忠诚的卫士们一程吧~
84280	塔利亚！你怎么回事，连这点敌人都解决不了！
84281	……喂，明明你也在协同攻击啊。
84282	嗨嗨~两位安静一下~虽然此前通过埋伏重创了她们，但卫士仍然能依托母舰进行持续补给，并没有你们想象得那么不堪一击。
84283	我们只要不断发起攻击，就能在她们抵达目的地前拖垮她们。
84284	哼，也好，这样才能体现出本大人的稳定实力。
84285	最讨厌这种拖拖拉拉的战斗了，卫士就不能停下来痛痛快快地打一场吗！
84286	你看你看！这就是我们之间指挥才能的差距——！ 
84287	好了好了，重整阵型，开始组织下一轮进攻。
84288	（伤脑筋……为什么这个战区的指挥者都像孩子一样，难怪被卫士搞出这么大的动静。）
84289	距离第十五特遣队母舰驶离基地已过去二十小时。
84290	真棘手……方舟的两支舰队在协同追击我们。
84291	看来之前被拖延了太多时间，现在方舟的主力部队全都赶到了。
84292	基洛夫？你的战舰损伤已经超过百分之四十了！
84293	你有点太奋不顾身啦，虽然击沉了很多敌舰，但也不要太胡来了。
84294	为了守护大家，我一定会尽全力进行战斗。 
84295	不要勉强自己呀，现在敌人攻势有点缓下来了，你就先返回母舰修整下损伤的部分吧。
84296	好的，听从你们的安排.
84297	指挥官……你觉得我们之中，真的有人向方舟泄露了情报吗？
84298	的确，理论上她们不可能做出损害人类利益的行为……
84299	其他人类都被安置在休息区域，没有权限进入我们的母舰系统，除了……
84300	我也说不好。Joyce暂时没有检测到任何异常通讯记录，可能是方舟的什么新侦测技术搞的鬼也说不定。
84301	不知道伏罗希洛夫和亚特兰大她们调查得怎么样了……。
84302	伏罗希洛夫：很奇怪……我完全没有这些事情的记忆……失控的事，对不起……
84303	基洛夫：没关系，已经结束了。你在这里好好休息吧，我去报告给指挥官。
84304	伏罗希洛夫：头……好痛……
84305	伏罗希洛夫：那个声音……究竟是什么……
84306	哼！她们怎么可能是我乌拉妮娅大人的对手，基地已经完全占领，正在分类“清理”人类。
84307	特殊时期也顾不上规章制度了，任命仪式和权限变更就等你们回来后再说吧。
84308	就这么决定了，别让我失望哦，新任指挥官。
84309	黛安：没有利用价值。方舟的端脑数据我们读取不了。
84310	黛安：有这种事？呵~这么低级的陷阱，以为我们会上当么？
84311	黛安：麦克斯博士？！
84312	黛安：立刻召集司令部会议。
84313	但只要拿到落入方舟手里的关于矿石的“源方程式”数据，就有办法找到有效提取这类能量的方法。
84314	麦克斯博士：……我只是不拒绝提供协助而已。
84315	这是用来攫取“源方程式”数据的插件，想办法插入方舟基地的控制设备，随便哪的基地都行。
84316	——就像现在，方舟的指挥官肯定已经恍然大悟，全力攻击列克星敦了。
84317	鲟：鲤级战列巡洋舰二番舰！
84318	鲟：鲟！参上！
84319	嗯，说好了。
84320	……哇啊啊啊！
84321	卫士的母舰仍然在前往南部基地的途中航行，方舟部队的追击阻截几乎没有间断过。
84322	这次返航比预料中的要困难许多，极有可能是因为有人向方舟提供了情报。
84323	如果真是这样，母舰内部的情况也岌岌可危……
84324	母舰周围的护航卫士们链接战舰，抵御着一轮接一轮的进攻。
84325	【科研数据室门前】
84326	嗯……作案人员的手法十分高明，以至于我们现在还是一点线索都没有！
84327	去调查一下科研数据室那边吧。
84328	科研数据室每天都有很多人形来交接任务，调查起来比较麻烦啊。
84329	但是有一名人类一直待在这里……
84330	你怀疑麦克斯博士？
84331	我只是猜测……
84332	咳咳，我不认为是博士。他是我们的护送对象，泄露情报会让自己置身于危险之中，作案动机不成立。
84333	但最有能力联系方舟的就是他了……
84334	爱宕，我们大概还有多少航程能到南部基地呀？ 
84335	大约还有一半航程。
84336	唔，好想南部基地的伙伴们，阳炎酱还有独立小队的小姐姐们……越想越期待了呢！
84337	独立小队正在与前往方舟基地的沃克兰她们协同行动，如果顺利完成的话，在我们抵达基地前就能来支援我们了。
84338	她们一定没问题的，长门和克利夫兰的战斗力都是最高级别的，比叡又非常聪明，她们执行任务从来都没有失败过~
84339	嗯，我在南部基地的时候也向她们学习了很多。
84340	……！我的侦测器又出现了方舟舰队的反应，指挥官有下达作战指令吗？
84341	指挥官他们离开指挥室，去调查情报泄露的事了，暂时无法实时指挥。
84342	我们要继续保持防御队形，击退任何接近的敌舰。
84343	话是这么说，可方舟真是没完没了……
84344	总比被她们埋伏、一头撞进包围网要好。
84345	如果她们的攻势一直只是这种程度，我们就能坚守母舰，直到抵达南部基地。
84346	玛希，指挥官，我们查到科研数据室的系统有被侵入的痕迹，博士这边也发现了异常操作记录！
84347	好的，伏罗希洛夫人呢？
84348	她刚刚突然说头痛，又回去休息了。
84349	奇怪，刚刚路过她的休息室，并没有看到她，跑去哪里了呢……
84350	诶？一会儿我去找一下她好了，我们先把博士这边的状况查清楚要紧。
84351	博士，我们发现了一些问题，希望您能回答我几个问题。
84352	你们想从我这里知道什么？
84353	我记得您之前就尝试过进入“末代数据库”。
84354	相信您也看到了，出发以来我们屡次遭到方舟的伏击，即使临时变更航线，还是会被抢先一步。
84355	我们很想知道我们的行动路线为什么会被泄露，这关系着我们所有人的安危。
84356	博士啊，您最近有破解侵入过我们的数据系统对吧？
84357	我恐怕帮不了你，我的头脑现在还很混乱。
84358	那么您是否有向方舟传递信息呢？
84359	没有。我已经说过了，我只是在了解关于我的身份和这个世界的状况。
84360	好的，我们了解了。
84361	（小声向吹雪说）博士的态度好奇怪啊，一直对我们很冷漠，也丝毫不关心此时的处境呢
84362	其实我一直有注意博士动向，他确实只是在查阅数据库，并没有其他举动啦。
84363	（小声嘀咕）啊啊……更搞不清楚了！
84364	不用把禁闭室形容得这么好听，带路吧。
84365	（小声向吹雪说）博士的态度好奇怪啊，一直对我们很冷漠，也丝毫不关心此时的处境呢。
84366	【距离第十五特遣队母舰驶离基地已过去三十四小时】
84367	指挥官，犬报告说，方舟的上一轮袭击已经由护航卫士们进行自律作战击退了。
84368	……Joyce？
84369	Joyce，请把战斗记录调出来一下。
84370	咦！？Joyce不响应了，怎么回事？
84371	好像有点不对劲……
84372	不用费力去折腾那台机器了，它现在什么都做不了。
84373	伏罗希洛夫？
84374	通讯干扰领域，展开。
84375	你……！
84376	你要做什么？！
84377	带你离开这里，你是计划的一环。
84378	那边那位姑娘，能请你先睡一会吗？
84379	你……你是谁？！
84380	试炼的代行者。
84381	报告！战舰已——指挥官？！玛希？！你们怎么了！
84382	伏罗，他们怎么晕倒了？！
84383	我也该跟你道个别。
84384	道别？你要去哪里？！
84385	一阵急促的声响后，基洛夫重重地摔倒在地。伏罗希洛夫转身走向了指挥室的控制台……
84386	咳、咳，母舰上的人听着，你们已经——
84387	咦？怎么一个人都没有？？
84388	喂？——喂——？！有人在吗——
84389	哼，明明护航的战舰还在抵抗，指挥室里竟然一个人都没有，你们的组织纪律也真够松散的！
84390	竟然如此无礼，敢无视本大人，给我全力攻击！！
84391	【母舰周围，犬等护航卫士刚刚抵御住了一波攻击。】
84392	犬，指挥官已经很久没有下达指示了，这是怎么回事啊？
84393	我也发现了，从刚才就在尝试联络指挥室，但一直没有回应。
84394	Joyce呢？它应该一直在监控指挥室吧？
84395	不行，Joyce也完全没有响应。
84396	怎么会？一定发生了很严重的事！
84397	快看！那边……好像是我们的一艘救生舰！
84398	什么？！
84399	它驶离母舰已经有一段距离了，应该是刚才我们交战时从母舰里出来的！要去追吗？
84400	不行，救生舰已经进入方舟的火力覆盖范围，来不及拦截了！
84401	看起来是在逃走？方舟也完全无视那艘船的样子，究竟是什么人在上面……
84402	糟了！
84403	【方舟通讯网络】
84404	咦？？怎么有艘小船逃出来了？
84405	哈哈，承受不住我们的围追堵截，打算开溜了吧！
84406	不要攻击救生舰，放它走。
84407	这是计划的一部分。这艘救生舰很快就会到达我们在此战区的基地。
84408	计划？什么计划？
84409	现在还不需要让你们知道。
84410	【麦克斯博士所在的封闭隔离室】
84411	吹雪，立刻前往指挥室！
84412	爱宕？出什么事了？
84413	指挥室长时间无人响应，刚刚又有一艘救生舰逃了出去，指挥官很可能出事了！
84414	那、那麦克斯博士这里怎么办？
84415	博士一直在你的监视下吗？
84416	是呀！
84417	那他就没有嫌疑了，你快去指挥室吧！
84418	好、好的！
84419	这下糟了，如果泄露情报的人就在那船上。
84420	一旦他向方舟告知了我们母舰上的情况，接下来肯定会趁我们混乱发动攻击！
84421	没有指挥官，我们只能进行被动防守呀，这样下去……
84422	爱宕，你来行使临时指挥权吧！
84423	我、我？！不行！！
84424	你不是十五特遣队的队长吗？按照规定，指挥官和玛希不在的时候，你是有权担任临时指挥的呀！
84425	不，我的情况太特殊，总之……
84426	我不了解你之前的事情啦……但是现在幸存人类和卫士都有危险，只有你能领导我们，舰队的大家都相信你！
84427	没错没错，这种危机关头你最有主见了，就算怕黛安司令追究你的责任，我们也会帮你解释清楚的！
84428	啊啊——我知道了啦！
84429	……“啦”？
84430	总、总之……全体护航卫士注意！指挥官处境暂不确定，现在由我行使临时指挥权！
84431	各编队按照以下路线进入指定位置，准备阻击方舟！ 
84432	客人？
84433	确切地说，是“主人”。
84434	呃……你是不是逻辑程序出什么故障了。
84435	注意你的措辞，塞莱诺。
84436	嗯……那么“主人”是什么意思？
84437	记得对敌方第十九队基地的占领行动吗，在那时发生了一起意外。
84438	基地刚占领完成时，我正要通过装配舱链接“主服务器”。
84439	获取“主教大人”的指令代码，以激活卫士基地的被封锁组件。
84440	但由于乌拉妮娅的失职，装配舱中当时留有一名卫士人形，名为“伏罗希洛夫”。
84441	我不具备机体与知觉，没有发现该人形，而是直接进行了数据链接。
84442	结果导致主教大人的指令代码同步下载到了该人形端脑中。
84443	数据发生了剧烈冲突，该人形不再受“核心原则”约束。
84444	但她也没有接受“人类清除指令”，从而成为了一名“自由”人形。
84445	巧合的是，这一结果使得主教大人能直接与之建立链接。
84446	怎么做到的？第一批人类苏醒时，主教大人不就断开了与所有人形的链接吗？
84447	所以说，这是一个巧合。我甚至无法复现此过程。
84448	主教大人对此也非常感兴趣，她开始尝试对该人形进行控制。
84449	于是我下令撤离，让卫士夺回基地并带走伏罗希洛夫，从而使主教大人能通过这具“傀儡”进入卫士内部。
84450	现在这具傀儡带着她的指挥官，就要来到基地了，而这一切只是个开始。
84451	也就是说……现在那艘救生舰里的是……！
84452	……需要让乌拉妮娅和塔利亚知道吗？
84453	暂时不用，你继续指挥她们在前线围攻卫士母舰吧。主教大人的到来，我会让“暗影”去接待。
84454	明白。
84455	【同一时间，前往窃取“源方程式”的特勤小队刚好抵达方舟基地】
84456	这里的外围防御……暂停了？
84457	我这是在做梦吗……
84458	……快醒醒，人形是不会做梦的。
84459	这是给我们设下的圈套吧……
84460	只能推测，很可能是其他原因使她们放松了警戒，如果确实如此，现在就是潜入的最佳时机。
84461	也不要太自信啦……
84462	嗯，谨慎为上。但如果一会儿防御系统恢复运行，就更棘手了，我认为还是应该趁现在尝试潜入。
84463	有道理……
84464	桐正冲向指挥室，遇到了同时赶来的亚特兰大。
84465	亚特兰大，不好了！
84466	我也收到犬的指令了！
84467	快进去看看！
84468	指挥室里一片狼藉，玛希和基洛夫躺在地上。
84469	她还有呼吸，应该只是晕过去了！
84470	基洛夫她、她休眠了……天呐！后颈的中枢线路被阻断了！
84471	指挥官呢？！ 这里发生了什么？！指挥官丢了，犬会发疯的！
84472	犬是我们的队长，这个时候只能她来决断了！
84473	呼叫犬！
84474	指挥室的情况怎样了？！
84475	玛希昏迷，基洛夫重伤休眠，指挥官不见了！
84476	……（一脸呆滞）
84477	犬？？？
84478	哇啊！犬宕机啦！你这三连击，会不会对她刺激太大了？！
84479	十秒钟后
84480	Joyce呢？！它怎么一直没有响应？
84481	我看一下……Joyce似乎瘫痪了，我们也操作不了……
84482	去找博士，让他来激活Joyce！
84483	【7分钟后，母舰指挥室】
84484	总之，拜托您了，博士！
84485	你们现在不怀疑我了？
84486	不了不了，我们现在开始怀疑自己了！
84487	艾伦·麦克斯没有犹豫，熟练地操作着屏幕调出了Joyce系统，屏幕上Joyce的数据正在迅速进行修复。
84488	被病毒攻击了，但看起来已经恢复得差不多了。
84489	啊，Joyce！你怎么了？
84490	抱歉，在玛希和指挥官前去调查麦克斯博士时，我突然被大量逻辑病毒攻击，陷入满负荷运算。
84491	之后发生的事你都不知道了吗？指挥官他们遭到袭击了！
84492	我长时间无法响应，但母舰监控系统没有受到影响，记录到了当时的场景。
84493	立即为您读取视频信息——玛希小姐和指挥官先生，在指挥室受到了伏罗希洛夫的攻击，陷入昏迷。
84494	伏罗希洛夫？！
84495	视频显示，她又袭击了基洛夫小姐，并对母舰系统进行了一系列操作。
84496	我当时仍在被病毒攻击，无法记录操作内容。
84497	紧接着，她带着陷入昏迷的指挥官离开指挥室，前往了救生舰储备库。
84498	不敢相信！这难道都是伏罗希洛夫做的？她怎么会有这么高的权限？！
84499	查清楚了吗！
84500	是伏罗希洛夫袭击了他们！她和指挥官现在都下落不明！
84501	该死，一定就是那艘救生舰！
84502	我们现在要去哪里找他们呀……
84503	现在来不及了，方舟的新一轮进攻正在逼近，我必须先指挥护航舰队投入战斗。你们继续收集有用的线索！
84504	唔，好想南部基地的伙伴们，萩酱还有独立小队的小姐姐们……越想越期待了呢！
84505	她们一定没问题的，鲨和克利夫兰的战斗力都是最高级别的，鲟又非常聪明，她们执行任务从来都没有失败过~
84506	桐，立刻前往指挥室！
84507	犬？出什么事了？
84508	犬，你来行使临时指挥权吧！
84509	救生舰位置信号已中断，最后记录坐标位于方舟基地控制区域。
84510	天呐……伏罗希洛夫真的把指挥官劫持去方舟基地了！那指挥官的生命安全……
84511	我还是不敢相信，她会背叛大家……
84512	我也是，但现在证据确凿，我们要赶快想办法把指挥官救出来。
84513	犬她们还在苦战，玛希在医疗中心昏迷不醒……啊啊，一点主意也没有！
84514	成功获取“特勤小队”位置信号，已抵达方舟基地，可通知她们探明指挥官下落。
84515	对哦！Joyce真聪明！
84516	谢谢夸奖。
84517	快试试能不能联系上她们！
84518	好的，正在获取通讯信号。
84519	希望指挥官还活着……有长门队长的“独立小队”协助，说不定能成功把指挥官救出来……
84520	此刻，艾伦·麦克斯也在旁边，默默地注视着这一切。
84521	大脑仍然一片混沌，记忆碎片互相碰撞，但却无法连贯起来。
84522	苏醒以来心情很是压抑，对目之所及的一切感到厌恶。
84523	甚至乐于见到这种混乱的末世场面……心里闪过疯狂的念头，也许毁灭才是最好的归宿。
84524	但理智告诉自己，这不对……隐约觉得自己和现在的情况脱不开干系。
84525	奇怪的是，虽然对人类的处境没有任何触动，反倒觉得这些仿生机器不该沉没在这片大海上。
84526	端脑里面的数据现在很乱，多了很多，也少了一部分。
84527	我甚至分不清哪些是自己做过的，就像你们人类所说的“梦”一样。
84528	卫士们的母舰还有不久就能抵达南部基地了，但一场意外让一切都陷入了混乱。
84529	狼狈不堪的卫士们发现，自己的每一步都落入了方舟的圈套中。
84530	此时，在这场战争的另一端，一次高度危险的窃取行动正在展开。
84531	【方舟E战区基地内部】
84532	事情就是这样。总之，你们这次不仅要窃取“源方程式”，还要想办法把指挥官救回来。
84533	如果有机会，也要将伏罗希洛夫带回来。
84534	你刚才说……伏罗希洛夫把指挥官绑架到这里。
84535	而此时此刻她又希望我们把她和指挥官救出来？
84536	是、是的，总之情况比较复杂……
84537	我是不是没睡醒……
84538	呃……我也有点晕……这怎么听都像是个圈套啊。
84539	但指挥官也在通讯中说，伏罗希洛夫在保护他。
84540	那……我们要去哪里找他们？
84541	我现在就把伏罗希洛夫提供的位置信息发送给你。
84542	好的，我们正准备开始窃取数据，完成之后立刻就去。
84543	请小心！
84544	方舟的注意力都在鲨那边，这个位置防守很松懈。我们可以趁机潜入工程站。
84545	但是窃取数据会被监测设备发现吧……博士是这么说的……
84546	是的，所以动作要快，完成之后强行突破包围去营救指挥官。
84547	唔……希望博士提供的工具可靠……
84548	【与此同时，方舟基地外围防御区域】
84549	有一艘高级方舟战舰向这里快速接近中！
84550	来得好，我正觉得不够尽兴呢！
84551	喂，想救你们的主人，也不用这么性急吧？
84552	什么主人？不是哦，我们只是路过，顺便登门拜访一下！
84553	……少跟她废话，击沉她。
84554	就凭你们？已经被包围了还不自知吗？ 
84555	哇，竟然敢对鲨队长这样说话，这下可是谁都救不了你了！ 
84556	给我收敛一点。
84557	听到没有？我们队长让你收敛一点！
84558	我说的是你。
84559	遵命！
84560	【方舟E战区基地工程站内部】
84561	“正在破解系统密钥，数据读取进度：97%”
84562	鲨队长，目前情况有变。
84563	窃取任务已经顺利完成了，但我们得知，我们的指挥官被绑架到这里，现在还需要时间去救出他。
84564	而且，方舟应该很快就要发现我们了。
84565	什么？绑架？
84566	我没听错吧？你们第十五特遣队的指挥官被千里迢迢绑架到这里？！
84567	……这个说来话长，行动结束后再向你们解释。
84568	……好吧，这边的敌人比较难缠，我们会继续拖住她们，为你们争取时间。
84569	一旦完成救援就立即来找我们会合，共同撤退！
84570	好的，拜托了！
84571	暗影，有卫士潜入我们的基地了。
84572	哦？我这里可正跟她们玩得开心呢，原来这些正面作战的卫士只是诱饵。
84573	没想到这些落后的工具还是有些头脑的嘛~都学会声东击西了。
84574	不只是这样，她们还从我们的数据库中窃取了一段代码。
84575	什么代码？
84576	解锁帕西原石能量用的源方程式。
84577	真是贪心，来一趟还要顺手带走点别的~
84578	如果按照传令官的意思执行，放她们救走指挥官的话，连这段代码也要一起送给她们咯？
84579	……也只能这样了，一切以主教大人的计划为重。
84580	哈哈，这场游戏真是越来越有趣了~
84581	对了，放走那两位俘虏之前，我还有一件事情要做~
84582	你要做什么？ 
84583	设想一下，如果卫士们来救她们的指挥官时，发现他被伏罗希洛夫袭击了，会怎么样呢？
84584	总之您就不用操心了~这种事我可是很有分寸的。
84585	给我调用四台武装机甲。
84586	【与此同时，方舟基地外围】
84587	队长，那艘方舟高级战舰脱离战斗，回基地内部去了。
84588	不好，沃克兰她们被发现了！
84589	糟了……
84590	抓紧时间，解决掉剩下的这些敌人，为她们的逃脱打开缺口！
84591	【方舟E战区基地关押室】
84592	指挥官，我听到外面有交战的声音……她们来救我们了……
84593	啧啧啧，真可怜啊，真的以为自己能逃得掉吗？
84594	沉重的金属脚步声不断逼近，很快，周围出现了几台武装机甲，正用枪械对准自己。
84595	这时，伏罗希洛夫突然站起身来，挡在前面。
84596	我不会让你伤害指挥官的。
84597	你说这话不觉得很可笑吗？还记得是谁把他带到这里的吗？
84598	你是一个“背叛者”，就算是带他回去，也会被人类下令销毁，何必呢？
84599	我不是背叛者。
84600	可悲……哦！不如这样吧！你杀了他，方舟的大门就向你敞开。
84601	我不会这么做。
84602	别怕，你早已经不受“核心原则”的约束了，只要想做，就没有什么能阻拦你。试一试，你可以的……
84603	不……
84604	真是忠诚……既然不愿意动手，那么这样如何——？
84605	暗影露出了一个怪异的微笑，四周的武装机甲突然开枪射击。
84606	伏罗希洛夫毫不犹豫地挡在我的前面，用躯体抵挡着机甲射出的子弹。
